Org,Name,Line 1,Line 2,City,State,Postal,Country,Tax ID,Tax Exempt,Phone,Email,Width,wUOM,Length,lUOM,Height,hUOM,Status
10001,STORE 160,52757 Luster Road,,Battle Creek,MI,49018,United States,41-1680730,FALSE,269-604-9458,store160@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 161,4808 Miller Terrace,,Savannah,GA,31405,United States,51-8035528,FALSE,912-687-9417,store161@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 162,2 Morningstar Drive,,Hartford,CT,6120,United States,84-8630893,FALSE,860-559-9576,store162@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 163,8 Del Mar Center,,Birmingham,AL,35220,United States,26-6319856,FALSE,205-527-2452,store163@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 164,7 Springview Alley,,Miami,FL,33164,United States,50-8300208,FALSE,786-730-0003,store164@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 165,12617 Carioca Avenue,,San Antonio,TX,78278,United States,35-7449717,FALSE,210-517-6398,store165@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 166,401 Waubesa Center,,Woburn,MA,1813,United States,44-2643208,FALSE,339-695-2256,store166@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 167,14 Golf Course Terrace,,Memphis,TN,38168,United States,49-5208312,FALSE,901-265-3244,store167@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 168,59578 Gulseth Center,,Long Beach,CA,90805,United States,11-5523825,FALSE,323-974-4783,store168@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 169,601 Ryan Trail,,Lincoln,NE,68583,United States,02-4394884,FALSE,402-468-6632,store169@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 170,1 Mifflin Point,,Salem,OR,97312,United States,87-2758627,FALSE,971-321-6912,store170@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 171,133 Scofield Lane,,Norfolk,VA,23514,United States,19-4200391,FALSE,757-378-2770,store171@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 172,035 David Plaza,,Des Moines,IA,50347,United States,24-1918765,FALSE,515-558-0887,store172@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 173,88 Sheridan Way,,Topeka,KS,66629,United States,21-2390237,FALSE,785-555-4188,store173@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 174,25 Caliangt Road,,Memphis,TN,38143,United States,00-7266357,FALSE,901-238-9921,store174@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 175,89 Duke Alley,,Seminole,FL,34642,United States,35-5455853,FALSE,941-362-8204,store175@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 176,5 Muir Circle,,Atlanta,GA,30351,United States,59-7166944,FALSE,404-456-6664,store176@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 177,2 Alpine Street,,Waterloo,IA,50706,United States,69-7900541,FALSE,319-601-2283,store177@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 178,53 2nd Lane,,Spokane,WA,99220,United States,92-6891652,FALSE,509-501-1276,store178@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 179,3 Loomis Junction,,Seattle,WA,98140,United States,81-0461117,FALSE,206-528-3501,store179@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 180,20 Melvin Pass,,Jamaica,NY,11436,United States,55-4497424,FALSE,917-338-3679,store180@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 181,77504 Trailsway Plaza,,Milwaukee,WI,53225,United States,88-7523761,FALSE,414-830-5336,store181@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 182,70906 Grasskamp Center,,El Paso,TX,79994,United States,38-1222768,FALSE,915-895-4627,store182@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 183,7 6th Terrace,,Fayetteville,NC,28314,United States,90-4788337,FALSE,910-329-3447,store183@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 184,668 Eagan Point,,Tucson,AZ,85737,United States,40-7897075,FALSE,520-597-2071,store184@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 185,926 Warbler Road,,Brooklyn,NY,11205,United States,39-2704585,FALSE,646-765-0649,store185@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 186,58 Larry Road,,Atlanta,GA,30340,United States,52-3461308,FALSE,770-799-8086,store186@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 187,5691 Butterfield Alley,,Dayton,OH,45454,United States,09-1371366,FALSE,937-962-8873,store187@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 188,261 Vera Street,,Tulsa,OK,74103,United States,97-9518175,FALSE,918-745-4982,store188@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 189,650 Weeping Birch Hill,,Dallas,TX,75231,United States,51-4006965,FALSE,972-145-5175,store189@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 190,4589 Tony Parkway,,Pomona,CA,91797,United States,84-6439908,FALSE,909-235-5928,store190@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 191,13 Melrose Terrace,,Albany,NY,12210,United States,32-4820264,FALSE,518-398-7296,store191@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 192,08745 Paget Trail,,Lincoln,NE,68583,United States,85-0270974,FALSE,402-591-4068,store192@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 193,6187 Butterfield Crossing,,Lincoln,NE,68524,United States,78-6401764,FALSE,402-403-3249,store193@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 194,52 Golf View Circle,,Brooklyn,NY,11215,United States,65-7262322,FALSE,917-795-9651,store194@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 195,7 Northfield Avenue,,Pasadena,CA,91186,United States,06-1964636,FALSE,626-327-7717,store195@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 196,945 Hansons Point,,Charlotte,NC,28278,United States,56-4123140,FALSE,704-899-9370,store196@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 197,1092 Evergreen Way,,Anderson,SC,29625,United States,28-2933815,FALSE,864-179-4539,store197@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 198,16124 Arizona Road,,Milwaukee,WI,53277,United States,98-5768716,FALSE,414-205-5790,store198@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 199,88355 Pepper Wood Drive,,Athens,GA,30610,United States,00-7085705,FALSE,706-985-8506,store199@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 200,75 Novick Junction,,Jamaica,NY,11470,United States,95-5980975,FALSE,917-862-3272,store200@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 201,505 Stone Corner Circle,,Chicago,IL,60641,United States,13-7849976,FALSE,630-515-6978,store201@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 202,6 Algoma Hill,,Long Beach,CA,90831,United States,51-8554640,FALSE,562-942-5937,store202@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 203,93 Del Mar Place,,Washington,DC,20088,United States,82-9588186,FALSE,202-946-9318,store203@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 204,7 Mccormick Pass,,Mobile,AL,36689,United States,77-7851483,FALSE,251-963-6910,store204@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 205,35220 Monterey Crossing,,Chico,CA,95973,United States,28-2732927,FALSE,530-301-4543,store205@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 206,13687 Roxbury Pass,,Worcester,MA,1605,United States,95-1568320,FALSE,508-886-8497,store206@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 207,62711 Glacier Hill Lane,,South Bend,IN,46634,United States,52-1188297,FALSE,574-281-4516,store207@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 208,490 Shasta Alley,,Fort Worth,TX,76121,United States,85-1994176,FALSE,817-581-4365,store208@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 209,44 Butterfield Way,,Jacksonville,FL,32225,United States,44-4504829,FALSE,904-515-9952,store209@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 210,1646 Schlimgen Circle,,Fredericksburg,VA,22405,United States,91-3101542,FALSE,540-830-7025,store210@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 211,0 Melody Avenue,,Springfield,MO,65805,United States,04-8643537,FALSE,417-781-1135,store211@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 212,9 Killdeer Place,,Las Cruces,NM,88006,United States,17-4207279,FALSE,505-200-4443,store212@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 213,629 Schlimgen Park,,Louisville,KY,40293,United States,02-7221295,FALSE,502-809-1715,store213@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 214,43003 Sunfield Place,,Las Vegas,NV,89155,United States,10-3914253,FALSE,702-911-9086,store214@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 215,8586 Village Green Road,,El Paso,TX,79916,United States,66-1549048,FALSE,915-315-3524,store215@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 216,018 Mesta Street,,Columbus,MS,39705,United States,18-3546555,FALSE,662-875-5398,store216@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 217,5 Meadow Ridge Pass,,Cincinnati,OH,45238,United States,72-1809944,FALSE,513-522-8924,store217@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 218,489 Monument Pass,,Ann Arbor,MI,48107,United States,41-4988243,FALSE,734-609-6806,store218@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 219,2736 Morning Center,,Columbia,SC,29208,United States,35-0584746,FALSE,803-679-6971,store219@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 220,24099 Birchwood Terrace,,New Orleans,LA,70160,United States,19-7117242,FALSE,504-515-9292,store220@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 221,21634 Green Ridge Hill,,San Antonio,TX,78240,United States,08-6088686,FALSE,210-631-4540,store221@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 222,95161 Sutteridge Center,,Amarillo,TX,79165,United States,53-8249106,FALSE,806-531-7737,store222@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 223,224 Kensington Avenue,,Austin,TX,78754,United States,65-9831925,FALSE,512-226-4533,store223@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 224,77 1st Court,,Fort Lauderdale,FL,33310,United States,50-5808272,FALSE,754-632-4532,store224@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 225,32725 Orin Center,,Warren,MI,48092,United States,53-1147251,FALSE,586-338-7062,store225@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 226,75577 Sunbrook Trail,,Stamford,CT,6922,United States,86-6662833,FALSE,203-948-8341,store226@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 227,7909 Scott Parkway,,Reno,NV,89550,United States,37-1911785,FALSE,775-435-4918,store227@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 228,97270 West Drive,,Peoria,IL,61629,United States,85-1109906,FALSE,309-635-1219,store228@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 229,3138 Onsgard Hill,,Charleston,SC,29416,United States,09-7416996,FALSE,843-463-2072,store229@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 230,252 Rieder Road,,Austin,TX,78737,United States,72-3807812,FALSE,512-776-4527,store230@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 231,29 Roth Trail,,Fort Smith,AR,72905,United States,28-7933167,FALSE,479-477-2817,store231@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 232,2306 Eastlawn Hill,,Toledo,OH,43666,United States,88-8328524,FALSE,419-786-0591,store232@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 233,3059 3rd Way,,Jacksonville,FL,32215,United States,80-6973620,FALSE,904-364-6190,store233@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 234,07774 Anzinger Pass,,Loretto,MN,55598,United States,10-5318104,FALSE,763-722-6349,store234@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 235,80245 Sunfield Drive,,Salinas,CA,93907,United States,36-9984410,FALSE,831-725-3617,store235@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 236,014 5th Avenue,,Providence,RI,2905,United States,90-2851857,FALSE,401-427-0863,store236@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 237,7 Green Plaza,,Las Vegas,NV,89155,United States,07-9863840,FALSE,702-989-5644,store237@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 238,06129 Mccormick Drive,,El Paso,TX,88574,United States,15-7748900,FALSE,915-217-2742,store238@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 239,227 1st Point,,Tampa,FL,33633,United States,86-5775948,FALSE,813-315-8834,store239@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 240,6 Arkansas Avenue,,Orlando,FL,32885,United States,08-5753992,FALSE,407-256-9141,store240@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 241,19387 Sage Plaza,,Boise,ID,83757,United States,72-1567336,FALSE,208-139-6495,store241@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 242,83 Towne Road,,Des Moines,IA,50305,United States,87-9139947,FALSE,515-150-0484,store242@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 243,358 Nevada Court,,Port Saint Lucie,FL,34985,United States,52-0971257,FALSE,772-792-4613,store243@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 244,4111 Bultman Road,,New Orleans,LA,70179,United States,23-3350121,FALSE,504-825-0457,store244@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 245,0 Dwight Hill,,Santa Barbara,CA,93106,United States,08-1851740,FALSE,805-710-6600,store245@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 246,6 Delladonna Alley,,Worcester,MA,1654,United States,33-7781902,FALSE,508-590-2044,store246@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 247,615 Homewood Hill,,Jackson,MS,39204,United States,85-9597413,FALSE,601-279-5540,store247@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 248,960 Gina Parkway,,San Diego,CA,92105,United States,39-1115504,FALSE,619-195-4468,store248@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 249,17 Moland Crossing,,Memphis,TN,38150,United States,45-9956546,FALSE,901-422-5491,store249@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 250,151 Briar Crest Place,,Colorado Springs,CO,80945,United States,75-7982747,FALSE,719-106-5454,store250@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 251,8290 Surrey Park,,Dayton,OH,45408,United States,02-7529197,FALSE,937-240-2894,store251@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 252,134 Del Sol Plaza,,Springfield,MO,65810,United States,59-4058683,FALSE,417-137-1491,store252@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 253,985 Blue Bill Park Lane,,Albany,NY,12262,United States,17-0332198,FALSE,518-869-8161,store253@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 254,69455 Westridge Alley,,Atlanta,GA,30328,United States,64-3608747,FALSE,678-755-2083,store254@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 255,19527 Michigan Street,,Jacksonville,FL,32225,United States,14-8028529,FALSE,904-482-7084,store255@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 256,731 8th Street,,Lafayette,LA,70593,United States,73-2653932,FALSE,337-189-6249,store256@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 257,2 Lake View Avenue,,Albuquerque,NM,87140,United States,18-4888592,FALSE,505-517-0637,store257@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 258,868 Killdeer Alley,,Louisville,KY,40215,United States,62-5085294,FALSE,502-636-2115,store258@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 259,347 Morningstar Pass,,Kansas City,MO,64130,United States,46-8826661,FALSE,816-578-4196,store259@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 260,54192 Dawn Court,,Los Angeles,CA,90189,United States,98-1122592,FALSE,213-954-2674,store260@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 261,75394 Emmet Circle,,Savannah,GA,31416,United States,01-3104833,FALSE,912-228-6236,store261@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 262,5 Ruskin Road,,Scranton,PA,18514,United States,05-2210047,FALSE,570-265-7743,store262@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 263,5534 Eagan Street,,Lima,OH,45807,United States,94-5332419,FALSE,419-856-7136,store263@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 264,21 Schlimgen Drive,,Phoenix,AZ,85035,United States,73-4273268,FALSE,623-291-6889,store264@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 265,80 Hazelcrest Way,,Newport News,VA,23605,United States,04-4612616,FALSE,757-539-8253,store265@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 266,92572 Schmedeman Way,,Concord,CA,94522,United States,14-0342662,FALSE,925-541-8197,store266@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 267,1912 Holy Cross Avenue,,Albany,NY,12242,United States,67-2323406,FALSE,518-948-6678,store267@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 268,0 Sauthoff Terrace,,Pittsburgh,PA,15230,United States,43-5322078,FALSE,412-516-7930,store268@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 269,2215 Schlimgen Circle,,Louisville,KY,40250,United States,42-7588902,FALSE,502-219-3531,store269@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 270,89100 Surrey Junction,,Albuquerque,NM,87110,United States,00-3949496,FALSE,505-295-3355,store270@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 271,6 Roth Street,,Oklahoma City,OK,73142,United States,41-6344283,FALSE,405-199-8106,store271@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 272,5164 Arapahoe Lane,,Odessa,TX,79769,United States,08-3917203,FALSE,432-659-3321,store272@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 273,5 Forest Alley,,Buffalo,NY,14276,United States,42-6318306,FALSE,716-190-0339,store273@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 274,3 7th Drive,,Littleton,CO,80161,United States,75-2270426,FALSE,720-366-4234,store274@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 275,41 Delaware Road,,Houston,TX,77266,United States,58-2205347,FALSE,832-245-3977,store275@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 276,239 Badeau Lane,,Saint Paul,MN,55115,United States,07-8323380,FALSE,651-733-2759,store276@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 277,06529 Acker Pass,,Fort Lauderdale,FL,33325,United States,37-1548417,FALSE,954-745-1329,store277@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 278,61 Burning Wood Avenue,,Houston,TX,77266,United States,11-3081131,FALSE,832-927-5683,store278@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 279,428 Tennessee Lane,,Minneapolis,MN,55417,United States,92-3012586,FALSE,651-492-6864,store279@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 280,12 Susan Avenue,,Greenville,SC,29610,United States,82-7180766,FALSE,864-636-2853,store280@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 281,886 Bunker Hill Street,,Milwaukee,WI,53210,United States,19-0397387,FALSE,414-280-1742,store281@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 282,254 International Trail,,Colorado Springs,CO,80925,United States,66-8246282,FALSE,719-114-4588,store282@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 283,80 Lakeland Road,,Boise,ID,83711,United States,14-5522157,FALSE,208-756-9792,store283@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 284,3229 Kingsford Terrace,,Northridge,CA,91328,United States,53-6401320,FALSE,818-953-3145,store284@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 285,97670 Tomscot Circle,,Charlotte,NC,28225,United States,96-8683090,FALSE,704-212-7458,store285@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 286,20 Saint Paul Circle,,Hartford,CT,6183,United States,00-2998056,FALSE,860-812-7826,store286@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 287,58296 Melody Park,,San Angelo,TX,76905,United States,11-4860633,FALSE,325-129-6700,store287@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 288,2 4th Park,,Nashville,TN,37240,United States,04-0264086,FALSE,615-899-2316,store288@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 289,2 Bunker Hill Alley,,Corpus Christi,TX,78405,United States,60-6235477,FALSE,361-855-5465,store289@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 290,0 Trailsway Park,,Ogden,UT,84403,United States,67-2806592,FALSE,801-442-8790,store290@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 291,30 Clove Junction,,Albuquerque,NM,87201,United States,26-1999709,FALSE,505-479-9255,store291@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 292,8067 New Castle Pass,,Baton Rouge,LA,70883,United States,46-3354506,FALSE,225-684-3007,store292@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 293,5971 Hagan Lane,,Syracuse,NY,13224,United States,12-9381065,FALSE,315-608-3783,store293@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 294,33 Golf View Crossing,,Bronx,NY,10459,United States,38-5699394,FALSE,917-280-3859,store294@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 295,5 Magdeline Parkway,,Saint Louis,MO,63126,United States,52-2623559,FALSE,314-324-0391,store295@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 296,56826 Little Fleur Circle,,Tampa,FL,33680,United States,14-3045922,FALSE,813-770-7156,store296@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 297,4319 Clarendon Center,,El Paso,TX,79945,United States,95-2889450,FALSE,915-813-8450,store297@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 298,95 Sommers Place,,Mobile,AL,36616,United States,65-0290598,FALSE,251-640-3661,store298@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 299,58 Farwell Way,,Manchester,NH,3105,United States,33-0157702,FALSE,603-288-3629,store299@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 300,80335 Glendale Circle,,Hampton,VA,23668,United States,88-3187335,FALSE,757-694-0215,store300@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 301,8101 Meadow Valley Crossing,,Washington,DC,20337,United States,02-7156252,FALSE,202-409-8410,store301@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 302,1 Mayfield Alley,,San Jose,CA,95173,United States,26-3241915,FALSE,408-673-2784,store302@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 303,82635 Pearson Center,,Saint Paul,MN,55123,United States,50-1363829,FALSE,952-564-8790,store303@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 304,969 Riverside Alley,,Lancaster,PA,17622,United States,55-1483568,FALSE,717-587-7114,store304@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 305,89413 Packers Court,,Charleston,SC,29411,United States,59-3651631,FALSE,843-590-1321,store305@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 306,303 John Wall Way,,Lincoln,NE,68531,United States,86-2428006,FALSE,402-239-4772,store306@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
